config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
24,4.0,signed_d2_lr,0.2,-36.183124141695785,2.569551388995764e-05,0.04145013375481047,-40.477293275340145,15,15,1,0,15,-6.299783730200081
25,4.0,signed_d2_lr,0.2,-36.183124141695785,2.569551388995764e-05,0.04145013375481047,-40.477293275340145,15,15,1,1,15,-6.299783730200081
278,10.0,signed_d2_lr,0.1,-36.18282482050256,2.1744931432532137e-05,0.04145013673947958,-40.477293275340145,15,15,0,0,15,-6.298303107776282
279,10.0,signed_d2_lr,0.1,-36.18264885813271,2.035197845763913e-05,0.041450136731915915,-40.477293275340145,15,15,0,1,15,-6.298303107776282
402,14.0,signed_d2_lr,0.05,-36.18257335665977,1.897804653233718e-05,0.04145013677777678,-40.477293275340145,15,15,0,0,15,-6.297791113710771
121,4.0,abs_diff_drop,0.2,-36.1824864443527,-1.622854172559607e-06,0.041450136524902696,-40.477293275340145,15,15,1,1,15,-6.289577003119562
397,14.0,signed_d2_lr,0.03,-36.182435415946536,2.2810921681819523e-05,0.04145013696364135,-40.477293275340145,15,15,1,1,15,-6.302621627876648
247,7.0,abs_diff_drop,0.1,-36.18241370790749,-7.5474557028107e-06,0.04145013645968438,-40.477293275340145,15,15,0,1,15,-6.283843721976368
154,7.0,signed_d2_lr,0.2,-36.182382933523904,1.548087328573067e-05,0.0414501365020096,-40.477293275340145,15,15,0,0,15,-6.295724307112527
155,7.0,signed_d2_lr,0.2,-36.18233398522131,1.5093496940861258e-05,0.041450136505108814,-40.477293275340145,15,15,0,1,15,-6.295724307112527
276,10.0,signed_d2_lr,0.1,-36.18216050974692,1.242567510430408e-05,0.04145013673947958,-40.477293275340145,15,15,1,0,15,-6.294558763343949
